Id,Fecha,Aaa,Mes_x,Día_x,Día semana,Hora,Num víctimas,Participantes,Acusado,Victima,Sexo,Edad victima,Rango etario,Lugar del hecho,Tipo de calle,Calle,Cruce,Dirección normalizada,Comuna,Barrios,Xy (caba),Coordenada x,Coordenada y,Pos x,Pos y
LC-2021-0165128,1900-01-01,2021,4,6,,,,,,,Mujer,35, Entre 21- 40,,,,,,,,,,,,
LC-2021-0181184,1900-01-01,2021,4,19,,,,,,,Mujer,72,Entre 61-80,,,,,,,,,,,,
LC-2021-0182451,1900-01-01,2021,4,17,,,,,,,Varon,44,Entre 41-60,,,,,,,,,,,,
LC-2021-0182773,1900-01-01,2021,4,20,,,,,,,Mujer,37, Entre 21- 40,,,,,,,,,,,,
LC-2021-0182850,1900-01-01,2021,4,20,,,,,,,Mujer,50,Entre 41-60,,,,,,,,,,,,
LC-2021-0185486,1900-01-01,2021,4,22,,,,,,,Varon,26, Entre 21- 40,,,,,,,,,,,,
LC-2021-0188761,1900-01-01,2021,4,23,,,,,,,Varon,41,Entre 41-60,,,,,,,,,,,,
LC-2021-0197644,1900-01-01,2021,4,29,,,,,,,Mujer,33, Entre 21- 40,,,,,,,,,,,,
LC-2021-0199299,1900-01-01,2021,4,30,,,,,,,Varon,28, Entre 21- 40,,,,,,,,,,,,
LC-2021-0199299,1900-01-01,2021,4,30,,,,,,,Varon,27, Entre 21- 40,,,,,,,,,,,,
LC-2021-0199299,1900-01-01,2021,4,30,,,,,,,Mujer,28, Entre 21- 40,,,,,,,,,,,,
LC-2021-0202558,1900-01-01,2021,4,28,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2021-0209020,1900-01-01,2021,5,7,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2021-0235196,1900-01-01,2021,5,25,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2021-0259425,1900-01-01,2021,6,10,,,,,,,Varon,23, Entre 21- 40,,,,,,,,,,,,
LC-2021-0259425,1900-01-01,2021,6,10,,,,,,,Mujer,17,Menos de 20,,,,,,,,,,,,
LC-2021-0267620,1900-01-01,2021,6,8,,,,,,,Mujer,27, Entre 21- 40,,,,,,,,,,,,
LC-2021-0270718,1900-01-01,2021,6,17,,,,,,,Varon,41,Entre 41-60,,,,,,,,,,,,
LC-2021-0276191,1900-01-01,2021,6,19,,,,,,,Varon,35, Entre 21- 40,,,,,,,,,,,,
LC-2021-0277693,1900-01-01,2021,6,20,,,,,,,Varon,30, Entre 21- 40,,,,,,,,,,,,
LC-2021-0277693,1900-01-01,2021,6,20,,,,,,,Varon,22, Entre 21- 40,,,,,,,,,,,,
LC-2021-0304313,1900-01-01,2021,6,28,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2021-0309524,1900-01-01,2021,7,1,,,,,,,Varon,30, Entre 21- 40,,,,,,,,,,,,
LC-2021-0309831,1900-01-01,2021,7,1,,,,,,,Mujer,31, Entre 21- 40,,,,,,,,,,,,
LC-2021-0311806,1900-01-01,2021,7,2,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2021-0313057,1900-01-01,2021,6,2,,,,,,,Varon,37, Entre 21- 40,,,,,,,,,,,,
LC-2021-0317162,1900-01-01,2021,7,2,,,,,,,Varon,25, Entre 21- 40,,,,,,,,,,,,
LC-2021-0318618,1900-01-01,2021,7,2,,,,,,,Varon,38, Entre 21- 40,,,,,,,,,,,,
LC-2021-0319238,1900-01-01,2021,6,29,,,,,,,Mujer,50,Entre 41-60,,,,,,,,,,,,
LC-2021-0324717,1900-01-01,2021,7,10,,,,,,,Varon,51,Entre 41-60,,,,,,,,,,,,
LC-2021-0324717,1900-01-01,2021,7,10,,,,,,,Mujer,32, Entre 21- 40,,,,,,,,,,,,
LC-2021-0328123,1900-01-01,2021,7,9,,,,,,,Varon,27, Entre 21- 40,,,,,,,,,,,,
LC-2021-0328123,1900-01-01,2021,7,9,,,,,,,Varon,22, Entre 21- 40,,,,,,,,,,,,
LC-2021-0328123,1900-01-01,2021,7,9,,,,,,,Varon,23, Entre 21- 40,,,,,,,,,,,,
LC-2021-0328123,1900-01-01,2021,7,9,,,,,,,Varon,22, Entre 21- 40,,,,,,,,,,,,
LC-2021-0336578,1900-01-01,2021,7,13,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2021-0336578,1900-01-01,2021,7,13,,,,,,,Varon,39, Entre 21- 40,,,,,,,,,,,,
LC-2021-0337933,1900-01-01,2021,7,18,,,,,,,Varon,56,Entre 41-60,,,,,,,,,,,,
LC-2021-0337933,1900-01-01,2021,7,18,,,,,,,Mujer,45,Entre 41-60,,,,,,,,,,,,
LC-2021-0337933,1900-01-01,2021,7,18,,,,,,,Mujer,19,Menos de 20,,,,,,,,,,,,
LC-2021-0342174,1900-01-01,2021,7,21,,,,,,,Varon,26, Entre 21- 40,,,,,,,,,,,,
LC-2021-0373741,1900-01-01,2021,7,28,,,,,,,Varon,28, Entre 21- 40,,,,,,,,,,,,
LC-2021-0377489,1900-01-01,2021,7,23,,,,,,,Varon,51,Entre 41-60,,,,,,,,,,,,
LC-2021-0377758,1900-01-01,2021,7,30,,,,,,,Varon,30, Entre 21- 40,,,,,,,,,,,,
LC-2021-0401416,1900-01-01,2021,8,13,,,,,,,Varon,33, Entre 21- 40,,,,,,,,,,,,
LC-2021-0401416,1900-01-01,2021,8,13,,,,,,,Varon,28, Entre 21- 40,,,,,,,,,,,,
LC-2021-0402106,1900-01-01,2021,8,13,,,,,,,Varon,29, Entre 21- 40,,,,,,,,,,,,
LC-2021-0402106,1900-01-01,2021,8,13,,,,,,,Varon,19,Menos de 20,,,,,,,,,,,,
LC-2021-0409793,1900-01-01,2021,8,18,,,,,,,Mujer,43,Entre 41-60,,,,,,,,,,,,
LC-2021-0409793,1900-01-01,2021,8,18,,,,,,,Varon,28, Entre 21- 40,,,,,,,,,,,,
LC-2021-0415196,1900-01-01,2021,8,22,,,,,,,Varon,16,Menos de 20,,,,,,,,,,,,
LC-2021-0427994,1900-01-01,2021,8,29,,,,,,,Varon,77,Entre 61-80,,,,,,,,,,,,
LC-2021-0501815,1900-01-01,2021,10,9,,,,,,,Varon,23, Entre 21- 40,,,,,,,,,,,,
LC-2021-0509937,1900-01-01,2021,10,14,,,,,,,Varon,26, Entre 21- 40,,,,,,,,,,,,
LC-2021-0520871,1900-01-01,2021,9,16,,,,,,,Varon,30, Entre 21- 40,,,,,,,,,,,,
LC-2021-0522331,1900-01-01,2021,10,14,,,,,,,Varon,46,Entre 41-60,,,,,,,,,,,,
LC-2021-0522581,1900-01-01,2021,10,20,,,,,,,Mujer,38, Entre 21- 40,,,,,,,,,,,,
LC-2021-0533418,1900-01-01,2021,10,26,,,,,,,Varon,38, Entre 21- 40,,,,,,,,,,,,
LC-2021-0533418,1900-01-01,2021,10,26,,,,,,,Varon,36, Entre 21- 40,,,,,,,,,,,,
LC-2021-0533418,1900-01-01,2021,10,26,,,,,,,Varon,37, Entre 21- 40,,,,,,,,,,,,
LC-2021-0533418,1900-01-01,2021,10,26,,,,,,,Varon,39, Entre 21- 40,,,,,,,,,,,,
LC-2021-0533418,1900-01-01,2021,10,26,,,,,,,Mujer,41,Entre 41-60,,,,,,,,,,,,
LC-2021-0533418,1900-01-01,2021,10,26,,,,,,,Mujer,29, Entre 21- 40,,,,,,,,,,,,
LC-2021-0533418,1900-01-01,2021,10,26,,,,,,,Mujer,29, Entre 21- 40,,,,,,,,,,,,
LC-2021-0533418,1900-01-01,2021,10,26,,,,,,,Mujer,32, Entre 21- 40,,,,,,,,,,,,
LC-2021-0533427,1900-01-01,2021,10,26,,,,,,,Varon,13,Menos de 20,,,,,,,,,,,,
LC-2021-0537559,1900-01-01,2021,10,28,,,,,,,Mujer,66,Entre 61-80,,,,,,,,,,,,
LC-2021-0540498,1900-01-01,2021,10,29,,,,,,,Varon,35, Entre 21- 40,,,,,,,,,,,,
LC-2021-0544468,1900-01-01,2021,11,1,,,,,,,Varon,32, Entre 21- 40,,,,,,,,,,,,
LC-2021-0544594,1900-01-01,2021,10,31,,,,,,,Mujer,7,Menos de 20,,,,,,,,,,,,
LC-2021-0549780,1900-01-01,2021,10,28,,,,,,,Varon,36, Entre 21- 40,,,,,,,,,,,,
LC-2021-0552591,1900-01-01,2021,11,5,,,,,,,Varon,17,Menos de 20,,,,,,,,,,,,
LC-2021-0557706,1900-01-01,2021,11,8,,,,,,,Varon,33, Entre 21- 40,,,,,,,,,,,,
LC-2021-0562967,1900-01-01,2021,11,11,,,,,,,Mujer,15,Menos de 20,,,,,,,,,,,,
LC-2021-0563055,1900-01-01,2021,11,11,,,,,,,Varon,25, Entre 21- 40,,,,,,,,,,,,
LC-2021-0566723,1900-01-01,2021,11,12,,,,,,,Varon,23, Entre 21- 40,,,,,,,,,,,,
LC-2021-0568138,1900-01-01,2021,11,13,,,,,,,Varon,19,Menos de 20,,,,,,,,,,,,
LC-2021-0569526,1900-01-01,2021,11,14,,,,,,,Varon,25, Entre 21- 40,,,,,,,,,,,,
LC-2021-0569526,1900-01-01,2021,11,14,,,,,,,Mujer,24, Entre 21- 40,,,,,,,,,,,,
LC-2021-0571011,1900-01-01,2021,11,15,,,,,,,Varon,34, Entre 21- 40,,,,,,,,,,,,
LC-2021-0573138,1900-01-01,2021,11,16,,,,,,,Mujer,38, Entre 21- 40,,,,,,,,,,,,
LC-2021-0587400,1900-01-01,2021,11,25,,,,,,,Varon,42,Entre 41-60,,,,,,,,,,,,
LC-2021-0595854,1900-01-01,2021,11,6,,,,,,,Mujer,8,Menos de 20,,,,,,,,,,,,
LC-2021-0596415,1900-01-01,2021,11,12,,,,,,,Mujer,44,Entre 41-60,,,,,,,,,,,,
LC-2021-0598428,1900-01-01,2021,12,1,,,,,,,Varon,20, Entre 21- 40,,,,,,,,,,,,
LC-2021-0604241,1900-01-01,2021,12,3,,,,,,,Mujer,46,Entre 41-60,,,,,,,,,,,,
LC-2021-0607473,1900-01-01,2021,12,5,,,,,,,Varon,29, Entre 21- 40,,,,,,,,,,,,
LC-2021-0607863,1900-01-01,2021,12,4,,,,,,,Varon,13,Menos de 20,,,,,,,,,,,,
LC-2021-0612360,1900-01-01,2021,12,8,,,,,,,Varon,24, Entre 21- 40,,,,,,,,,,,,
LC-2021-0617675,1900-01-01,2021,12,12,,,,,,,Mujer,27, Entre 21- 40,,,,,,,,,,,,
LC-2021-0620873,1900-01-01,2021,12,14,,,,,,,Varon,31, Entre 21- 40,,,,,,,,,,,,
LC-2021-0628728,1900-01-01,2021,12,17,,,,,,,Varon,30, Entre 21- 40,,,,,,,,,,,,
LC-2021-0629439,1900-01-01,2021,12,15,,,,,,,Mujer,30, Entre 21- 40,,,,,,,,,,,,
LC-2021-0631535,1900-01-01,2021,12,19,,,,,,,Varon,26, Entre 21- 40,,,,,,,,,,,,
LC-2021-0637483,1900-01-01,2021,12,22,,,,,,,Varon,37, Entre 21- 40,,,,,,,,,,,,
LC-2021-0637483,1900-01-01,2021,12,22,,,,,,,Varon,15,Menos de 20,,,,,,,,,,,,
LC-2021-0639354,1900-01-01,2021,12,23,,,,,,,Mujer,61,Entre 61-80,,,,,,,,,,,,
LC-2021-0639659,1900-01-01,2021,12,23,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2021-0009720,1900-01-01,2021,1,7,,,,,,,Varon,55,Entre 41-60,,,,,,,,,,,,
LC-2021-0013004,1900-01-01,2021,1,9,,,,,,,Mujer,31, Entre 21- 40,,,,,,,,,,,,
LC-2021-0015202,1900-01-01,2021,1,11,,,,,,,Mujer,75,Entre 61-80,,,,,,,,,,,,
LC-2021-0020036,1900-01-01,2021,1,14,,,,,,,Varon,26, Entre 21- 40,,,,,,,,,,,,
LC-2021-0029626,1900-01-01,2021,1,20,,,,,,,Varon,32, Entre 21- 40,,,,,,,,,,,,
LC-2021-0030432,1900-01-01,2021,1,21,,,,,,,Mujer,62,Entre 61-80,,,,,,,,,,,,
LC-2021-0038216,1900-01-01,2021,1,18,,,,,,,Mujer,42,Entre 41-60,,,,,,,,,,,,
LC-2021-0039878,1900-01-01,2021,1,27,,,,,,,Varon,23, Entre 21- 40,,,,,,,,,,,,
LC-2021-0069027,1900-01-01,2021,2,16,,,,,,,Mujer,54,Entre 41-60,,,,,,,,,,,,
LC-2021-0072709,1900-01-01,2021,1,20,,,,,,,Mujer,32, Entre 21- 40,,,,,,,,,,,,
LC-2021-0074907,1900-01-01,2021,1,29,,,,,,,Mujer,55,Entre 41-60,,,,,,,,,,,,
LC-2021-0076694,1900-01-01,2021,2,20,,,,,,,Varon,67,Entre 61-80,,,,,,,,,,,,
LC-2021-0094466,1900-01-01,2021,3,2,,,,,,,Varon,47,Entre 41-60,,,,,,,,,,,,
LC-2021-0097879,1900-01-01,2021,3,4,,,,,,,Varon,54,Entre 41-60,,,,,,,,,,,,
LC-2021-0107420,1900-01-01,2021,3,9,,,,,,,Mujer,16,Menos de 20,,,,,,,,,,,,
LC-2021-0107420,1900-01-01,2021,3,9,,,,,,,Varon,52,Entre 41-60,,,,,,,,,,,,
LC-2021-0107509,1900-01-01,2021,3,9,,,,,,,Varon,24, Entre 21- 40,,,,,,,,,,,,
LC-2021-0109787,1900-01-01,2021,3,6,,,,,,,Mujer,52,Entre 41-60,,,,,,,,,,,,
LC-2021-0135759,1900-01-01,2021,2,8,,,,,,,Mujer,59,Entre 41-60,,,,,,,,,,,,
LC-2021-0139311,1900-01-01,2021,3,27,,,,,,,Varon,29, Entre 21- 40,,,,,,,,,,,,
LC-2021-0144488,1900-01-01,2021,3,3,,,,,,,Mujer,22, Entre 21- 40,,,,,,,,,,,,
LC-2021-0144756,1900-01-01,2021,3,30,,,,,,,Varon,36, Entre 21- 40,,,,,,,,,,,,
LC-2021-0144756,1900-01-01,2021,3,30,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2021-0172527,1900-01-01,2021,4,14,,,,,,,Varon,36, Entre 21- 40,,,,,,,,,,,,
LC-2021-0176092,1900-01-01,2021,4,14,,,,,,,Varon,43,Entre 41-60,,,,,,,,,,,,
LC-2021-0181022,1900-01-01,2021,4,19,,,,,,,Varon,37, Entre 21- 40,,,,,,,,,,,,
LC-2021-0181162,1900-01-01,2021,3,16,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2021-0181179,1900-01-01,2021,3,16,,,,,,,Varon,26, Entre 21- 40,,,,,,,,,,,,
LC-2021-0192675,1900-01-01,2021,4,27,,,,,,,Varon,50,Entre 41-60,,,,,,,,,,,,
LC-2021-0192675,1900-01-01,2021,4,27,,,,,,,Varon,50,Entre 41-60,,,,,,,,,,,,
LC-2021-0195242,1900-01-01,2021,4,16,,,,,,,Varon,29, Entre 21- 40,,,,,,,,,,,,
LC-2021-0195761,1900-01-01,2021,4,28,,,,,,,Mujer,41,Entre 41-60,,,,,,,,,,,,
LC-2021-0198444,1900-01-01,2021,4,28,,,,,,,Varon,54,Entre 41-60,,,,,,,,,,,,
LC-2021-0204446,1900-01-01,2021,5,4,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2021-0214876,1900-01-01,2021,5,11,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2021-0228475,1900-01-01,2021,5,19,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2021-0235938,1900-01-01,2021,5,18,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2021-0242114,1900-01-01,2021,5,30,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2021-0246932,1900-01-01,2021,6,2,,,,,,,Varon,38, Entre 21- 40,,,,,,,,,,,,
LC-2021-0256954,1900-01-01,2021,6,8,,,,,,,Mujer,21, Entre 21- 40,,,,,,,,,,,,
LC-2021-0258048,1900-01-01,2021,6,10,,,,,,,Varon,23, Entre 21- 40,,,,,,,,,,,,
LC-2021-0266512,1900-01-01,2021,5,28,,,,,,,Varon,46,Entre 41-60,,,,,,,,,,,,
LC-2021-0268020,1900-01-01,2021,6,16,,,,,,,Varon,23, Entre 21- 40,,,,,,,,,,,,
LC-2021-0271090,1900-01-01,2021,6,17,,,,,,,Varon,33, Entre 21- 40,,,,,,,,,,,,
LC-2021-0271090,1900-01-01,2021,6,17,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2021-0277118,1900-01-01,2021,6,20,,,,,,,Varon,27, Entre 21- 40,,,,,,,,,,,,
LC-2021-0289958,1900-01-01,2021,6,22,,,,,,,Mujer,25, Entre 21- 40,,,,,,,,,,,,
LC-2021-0302102,1900-01-01,2021,6,26,,,,,,,Varon,20, Entre 21- 40,,,,,,,,,,,,
LC-2021-0304335,1900-01-01,2021,6,9,,,,,,,Varon,33, Entre 21- 40,,,,,,,,,,,,
LC-2021-0304785,1900-01-01,2021,6,27,,,,,,,Varon,19,Menos de 20,,,,,,,,,,,,
LC-2021-0314279,1900-01-01,2021,7,3,,,,,,,Mujer,24, Entre 21- 40,,,,,,,,,,,,
LC-2021-0318273,1900-01-01,2021,7,5,,,,,,,Varon,28, Entre 21- 40,,,,,,,,,,,,
LC-2021-0318296,1900-01-01,2021,7,6,,,,,,,Varon,23, Entre 21- 40,,,,,,,,,,,,
LC-2021-0318372,1900-01-01,2021,7,5,,,,,,,Varon,55,Entre 41-60,,,,,,,,,,,,
LC-2021-0318542,1900-01-01,2021,6,26,,,,,,,Varon,41,Entre 41-60,,,,,,,,,,,,
LC-2021-0319370,1900-01-01,2021,7,3,,,,,,,Varon,35, Entre 21- 40,,,,,,,,,,,,
LC-2021-0322349,1900-01-01,2021,6,20,,,,,,,Varon,16,Menos de 20,,,,,,,,,,,,
LC-2021-0327475,1900-01-01,2021,7,2,,,,,,,Mujer,38, Entre 21- 40,,,,,,,,,,,,
LC-2021-0327882,1900-01-01,2021,7,12,,,,,,,Varon,32, Entre 21- 40,,,,,,,,,,,,
LC-2021-0336598,1900-01-01,2021,7,16,,,,,,,Varon,48,Entre 41-60,,,,,,,,,,,,
LC-2021-0336757,1900-01-01,2021,7,15,,,,,,,Varon,44,Entre 41-60,,,,,,,,,,,,
LC-2021-0347626,1900-01-01,2021,7,23,,,,,,,Varon,61,Entre 61-80,,,,,,,,,,,,
LC-2021-0366392,1900-01-01,2021,7,26,,,,,,,Varon,43,Entre 41-60,,,,,,,,,,,,
LC-2021-0367294,1900-01-01,2021,7,26,,,,,,,Mujer,41,Entre 41-60,,,,,,,,,,,,
LC-2021-0378029,1900-01-01,2021,7,30,,,,,,,Mujer,61,Entre 61-80,,,,,,,,,,,,
LC-2021-0379503,1900-01-01,2021,7,31,,,,,,,Varon,26, Entre 21- 40,,,,,,,,,,,,
LC-2021-0380668,1900-01-01,2021,7,31,,,,,,,Mujer,29, Entre 21- 40,,,,,,,,,,,,
LC-2021-0400152,1900-01-01,2021,8,12,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2021-0401266,1900-01-01,2021,7,21,,,,,,,Varon,40,Entre 41-60,,,,,,,,,,,,
LC-2021-0401540,1900-01-01,2021,7,28,,,,,,,Varon,12,Menos de 20,,,,,,,,,,,,
LC-2021-0402076,1900-01-01,2021,8,12,,,,,,,Varon,64,Entre 61-80,,,,,,,,,,,,
LC-2021-0424424,1900-01-01,2021,8,27,,,,,,,Varon,51,Entre 41-60,,,,,,,,,,,,
LC-2021-0427069,1900-01-01,2021,8,28,,,,,,,Varon,18,Menos de 20,,,,,,,,,,,,
LC-2021-0449983,1900-01-01,2021,9,10,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2021-0465488,1900-01-01,2021,9,19,,,,,,,Varon,17,Menos de 20,,,,,,,,,,,,
LC-2021-0469511,1900-01-01,2021,9,21,,,,,,,Mujer,41,Entre 41-60,,,,,,,,,,,,
LC-2021-0469877,1900-01-01,2021,9,21,,,,,,,Varon,45,Entre 41-60,,,,,,,,,,,,
LC-2021-0473756,1900-01-01,2021,9,23,,,,,,,Mujer,19,Menos de 20,,,,,,,,,,,,
LC-2021-0479611,1900-01-01,2021,9,27,,,,,,,Varon,19,Menos de 20,,,,,,,,,,,,
LC-2021-0487302,1900-01-01,2021,9,30,,,,,,,Mujer,29, Entre 21- 40,,,,,,,,,,,,
LC-2021-0488003,1900-01-01,2021,10,1,,,,,,,Varon,27, Entre 21- 40,,,,,,,,,,,,
LC-2021-0490262,1900-01-01,2021,10,2,,,,,,,Varon,43,Entre 41-60,,,,,,,,,,,,
LC-2021-0490262,1900-01-01,2021,10,2,,,,,,,Mujer,39, Entre 21- 40,,,,,,,,,,,,
LC-2021-0490262,1900-01-01,2021,10,2,,,,,,,Varon,24, Entre 21- 40,,,,,,,,,,,,
LC-2021-0493276,1900-01-01,2021,9,14,,,,,,,Varon,44,Entre 41-60,,,,,,,,,,,,
LC-2021-0502286,1900-01-01,2021,10,9,,,,,,,Mujer,43,Entre 41-60,,,,,,,,,,,,
LC-2021-0503337,1900-01-01,2021,10,10,,,,,,,Varon,39, Entre 21- 40,,,,,,,,,,,,
LC-2021-0503337,1900-01-01,2021,10,10,,,,,,,Mujer,33, Entre 21- 40,,,,,,,,,,,,
LC-2021-0503337,1900-01-01,2021,10,10,,,,,,,Mujer,26, Entre 21- 40,,,,,,,,,,,,
LC-2021-0510406,1900-01-01,2021,10,14,,,,,,,Varon,23, Entre 21- 40,,,,,,,,,,,,
LC-2021-0529622,1900-01-01,2021,10,24,,,,,,,Mujer,16,Menos de 20,,,,,,,,,,,,
LC-2021-0533733,1900-01-01,2021,10,26,,,,,,,Mujer,10,Menos de 20,,,,,,,,,,,,
LC-2021-0537647,1900-01-01,2021,8,24,,,,,,,Varon,24, Entre 21- 40,,,,,,,,,,,,
LC-2021-0541246,1900-01-01,2021,10,30,,,,,,,Mujer,30, Entre 21- 40,,,,,,,,,,,,
LC-2021-0554041,1900-01-01,2021,11,6,,,,,,,Varon,37, Entre 21- 40,,,,,,,,,,,,
LC-2021-0566232,1900-01-01,2021,11,12,,,,,,,Varon,49,Entre 41-60,,,,,,,,,,,,
LC-2021-0572990,1900-01-01,2021,10,20,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2021-0580613,1900-01-01,2021,11,20,,,,,,,Mujer,19,Menos de 20,,,,,,,,,,,,
LC-2021-0603174,1900-01-01,2021,12,3,,,,,,,Varon,25, Entre 21- 40,,,,,,,,,,,,
LC-2021-0608050,1900-01-01,2021,12,6,,,,,,,Varon,37, Entre 21- 40,,,,,,,,,,,,
LC-2021-0630023,1900-01-01,2021,12,18,,,,,,,Varon,39, Entre 21- 40,,,,,,,,,,,,
LC-2021-0638701,1900-01-01,2021,12,22,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2021-0641514,1900-01-01,2021,12,24,,,,,,,Varon,28, Entre 21- 40,,,,,,,,,,,,
LC-2021-0644920,1900-01-01,2021,12,27,,,,,,,Varon,41,Entre 41-60,,,,,,,,,,,,
LC-2021-0647297,1900-01-01,2021,12,27,,,,,,,Varon,40,Entre 41-60,,,,,,,,,,,,
LC-2021-0304286,1900-01-01,2021,6,28,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2021-0350205,1900-01-01,2021,7,25,,,,,,,Mujer,20, Entre 21- 40,,,,,,,,,,,,
LC-2021-0484179,1900-01-01,2021,9,28,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2021-0495727,1900-01-01,2021,10,5,,,,,,,Mujer,71,Entre 61-80,,,,,,,,,,,,
LC-2021-0501178,1900-01-01,2021,9,26,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2021-0501317,1900-01-01,2021,10,9,,,,,,,Varon,31, Entre 21- 40,,,,,,,,,,,,
LC-2021-0550873,1900-01-01,2021,11,2,,,,,,,Varon,26, Entre 21- 40,,,,,,,,,,,,
LC-2021-0586699,1900-01-01,2021,11,24,,,,,,,Mujer,33, Entre 21- 40,,,,,,,,,,,,
LC-2021-0588494,1900-01-01,2021,11,23,,,,,,,Varon,22, Entre 21- 40,,,,,,,,,,,,
LC-2021-0590935,1900-01-01,2021,11,22,,,,,,,Mujer,23, Entre 21- 40,,,,,,,,,,,,
LC-2021-0604063,1900-01-01,2021,12,4,,,,,,,Varon,22, Entre 21- 40,,,,,,,,,,,,
LC-2021-0616129,1900-01-01,2021,12,10,,,,,,,Varon,19,Menos de 20,,,,,,,,,,,,
LC-2021-0618295,1900-01-01,2021,12,12,,,,,,,Varon,23, Entre 21- 40,,,,,,,,,,,,
LC-2021-0627063,1900-01-01,2021,12,16,,,,,,,Varon,0,Menos de 20,,,,,,,,,,,,
LC-2021-0628972,1900-01-01,2021,12,17,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2021-0628972,1900-01-01,2021,12,17,,,,,,,Mujer,23, Entre 21- 40,,,,,,,,,,,,
LC-2021-0628972,1900-01-01,2021,12,17,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2021-0628972,1900-01-01,2021,12,17,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2021-0628972,1900-01-01,2021,12,17,,,,,,,Varon,35, Entre 21- 40,,,,,,,,,,,,
LC-2021-0628972,1900-01-01,2021,12,17,,,,,,,Varon,34, Entre 21- 40,,,,,,,,,,,,
LC-2021-0628972,1900-01-01,2021,12,17,,,,,,,Varon,33, Entre 21- 40,,,,,,,,,,,,
LC-2021-0628972,1900-01-01,2021,12,17,,,,,,,Varon,22, Entre 21- 40,,,,,,,,,,,,
LC-2021-0630517,1900-01-01,2021,12,15,,,,,,,Mujer,36, Entre 21- 40,,,,,,,,,,,,
LC-2021-0647140,1900-01-01,2021,12,27,,,,,,,Varon,23, Entre 21- 40,,,,,,,,,,,,
LC-2021-0006243,1900-01-01,2021,1,5,,,,,,,Mujer,34, Entre 21- 40,,,,,,,,,,,,
LC-2021-0010645,1900-01-01,2021,1,1,,,,,,,Varon,25, Entre 21- 40,,,,,,,,,,,,
LC-2021-0018820,1900-01-01,2021,1,13,,,,,,,Mujer,48,Entre 41-60,,,,,,,,,,,,
LC-2021-0029186,1900-01-01,2021,1,20,,,,,,,Varon,33, Entre 21- 40,,,,,,,,,,,,
LC-2021-0033056,1900-01-01,2021,1,18,,,,,,,Mujer,38, Entre 21- 40,,,,,,,,,,,,
LC-2021-0042973,1900-01-01,2021,1,28,,,,,,,Mujer,24, Entre 21- 40,,,,,,,,,,,,
LC-2021-0048274,1900-01-01,2021,1,31,,,,,,,Mujer,33, Entre 21- 40,,,,,,,,,,,,
LC-2021-0053312,1900-01-01,2021,2,4,,,,,,,Varon,51,Entre 41-60,,,,,,,,,,,,
LC-2021-0064708,1900-01-01,2021,2,10,,,,,,,Varon,8,Menos de 20,,,,,,,,,,,,
LC-2021-0089034,1900-01-01,2021,2,27,,,,,,,Varon,41,Entre 41-60,,,,,,,,,,,,
LC-2021-0089034,1900-01-01,2021,2,27,,,,,,,Mujer,24, Entre 21- 40,,,,,,,,,,,,
LC-2021-0133309,1900-01-01,2021,3,12,,,,,,,Mujer,73,Entre 61-80,,,,,,,,,,,,
LC-2021-0146466,1900-01-01,2021,3,9,,,,,,,Varon,50,Entre 41-60,,,,,,,,,,,,
LC-2021-0176319,1900-01-01,2021,4,14,,,,,,,Varon,22, Entre 21- 40,,,,,,,,,,,,
LC-2021-0215606,1900-01-01,2021,3,29,,,,,,,SD,0,Menos de 20,,,,,,,,,,,,
LC-2021-0248525,1900-01-01,2021,6,2,,,,,,,Varon,50,Entre 41-60,,,,,,,,,,,,
LC-2021-0254633,1900-01-01,2021,4,10,,,,,,,Mujer,5,Menos de 20,,,,,,,,,,,,
LC-2021-0264704,1900-01-01,2021,6,8,,,,,,,Mujer,49,Entre 41-60,,,,,,,,,,,,
